	Gene ID	Adj P-value (Real)	Rank (Real)	Test statistic (Real)	Median adj p-value (simulated)	Rank (simulated)	Mean test statistic (simulated)	Std deviation (simulated)	Number of experiments (simulated)	Z score	Gene Name
PA3329	PA3329	0.0008249682765050259	5537.0	1.7590000000000001	0.8934534717269151	4711.5	0.06749999999999998	0.23605291603084805	25	7.165766169899593	
PA3333	PA3333	0.00274790453523198	5536.0	1.7345	0.895874898618688	1439.5	0.02552000000000026	0.23811558292840349	25	7.177102728777962	fabH2
PA3331	PA3331	0.00187036318188848	5535.0	1.7315	0.8934534717269151	4861.0	0.0861799999999999	0.25998845647451413	25	6.328434817109989	
PA0572	PA0572	0.00274790453523198	5534.0	1.5759999999999998	0.9164044680666591	2978.5	0.04955999999999999	0.16640026542446754	25	9.173302675366717	
PA2367	PA2367	0.0017101770931153301	5533.0	1.548	0.8898138072829251	5289.5	0.19942000000000001	0.3133734353770274	25	4.303427948120395	hcp3
PA3330	PA3330	0.00643781164433116	5532.0	1.5215	0.909767108747887	2072.5	0.061399999999999615	0.2313712745062936	25	6.310636456991483	
PA1202	PA1202	0.0008630524706152809	5531.0	1.5075	0.9164044680666591	3617.5	0.005539999999999976	0.21755650223945702	25	6.90376975424455	
PA0588	PA0588	0.0037658747031966	5530.0	1.507	0.8898138072829251	5490.0	0.25274000000000013	0.24561513423782885	25	5.106607147365362	
PA3332	PA3332	0.00508196385156222	5529.0	1.466	0.9238863972896808	3646.0	0.058379999999999856	0.26310087102351687	25	5.350115317079974	
PA0899	PA0899	0.00282914011834428	5528.0	1.4465	0.914973751655848	302.5	-0.13257999999999978	0.14906756577695415	25	10.593048808234617	aruB
PA3250	PA3250	0.00274790453523198	5527.0	1.4195	0.8898138072829251	5509.0	0.2930799999999997	0.10252222116855116	25	10.987081504487843	
PA0179	PA0179	0.0022885553790404803	5526.0	1.4185	0.8934534717269151	5522.0	0.31494000000000044	0.20008083366479665	25	5.51557078100163	
PA1173	PA1173	0.00277414900715557	5525.0	1.4069999999999998	0.8898138072829251	5517.0	0.32672000000000007	0.1903084710848851	25	5.67646828247678	napB
PA2443	PA2443	0.00187036318188848	5524.0	1.3969999999999998	0.929139260614198	4195.5	0.07356000000000007	0.1600476699819984	25	8.269036344914335	sdaA
PA2365	PA2365	0.0022982180518106698	5523.0	1.3845	0.929139260614198	5255.0	0.21149999999999985	0.33536786394445556	25	3.4976517612739286	hsiB3
PA1256	PA1256	0.00219740139953367	5521.5	1.355	0.929139260614198	4699.0	0.11021999999999992	0.11998906894657807	25	10.374111666406922	lhpO
PA2679	PA2679	0.00277414900715557	5521.5	1.355	0.929139260614198	4675.0	0.08381999999999946	0.13725932573053107	25	9.261155795676821	
PA0328	PA0328	0.00410639796797629	5520.0	1.3459999999999999	0.978374275477063	2589.0	-0.01939999999999973	0.12160377940946852	25	11.228269438915847	aaaA
PA3478	PA3478	0.00580787225130534	5519.0	1.3435	0.8934534717269151	5423.5	0.20494000000000004	0.23997718294315726	25	4.744451060039685	rhlB
PA4141	PA4141	0.00533115642786371	5518.0	1.3395	0.9164044680666591	1996.5	-0.07072000000000035	0.30401497633066243	25	4.638653059203807	
PA2634	PA2634	0.0030538672939520303	5517.0	1.339	0.9164044680666591	4347.5	0.06750000000000009	0.19615098351355106	25	6.482251463766729	aceA
PA0893	PA0893	0.0054128594414468	5516.0	1.3165	0.9420038751031559	2727.0	-0.0011000000000000404	0.09203350839051291	25	14.31652474237114	argR
PA1217	PA1217	0.00352850829111765	5515.0	1.3125	0.898407366006172	5409.5	0.22372000000000003	0.14328679573964015	25	7.598606657227314	
PA2747	PA2747	0.00743846897007883	5514.0	1.3025	0.9164044680666591	5480.0	0.2787399999999999	0.244777327381439	25	4.1824135059889125	
PA0896	PA0896	0.00277414900715557	5513.0	1.297	0.8934534717269151	1122.5	-0.06394000000000007	0.1833091832578677	25	7.424287075053496	aruF
PA3278	PA3278	0.0063711314854128795	5512.0	1.2945	0.919298059588922	1431.0	-0.03051999999999977	0.1829412177904884	25	7.242872962163539	
PA4607	PA4607	0.0111085776730277	5511.0	1.2875	0.901227592087914	5459.5	0.2442600000000001	0.20022654461051523	25	5.2102981751462165	
PA5445	PA5445	0.00540594634234529	5510.0	1.2865	0.941866206360047	2139.5	0.03241999999999993	0.1804302542997344	25	6.950497325779395	
PA0447	PA0447	0.0030538672939520303	5509.0	1.28	0.8934534717269151	3420.0	-0.01688000000000041	0.22306820145417444	25	5.81382730279655	gcdH
PA0852	PA0852	0.00540594634234529	5508.0	1.263	0.9164044680666591	5148.0	0.14264000000000027	0.3049713620434989	25	3.673656413155933	cbpD
PA2939	PA2939	0.00282914011834428	5507.0	1.2575	0.8934534717269151	5529.0	0.28250000000000003	0.2657188363665624	25	3.6692919980086605	
PA3602	PA3602	0.0030538672939520303	5506.0	1.256	0.9199185901795659	385.5	-0.12947999999999993	0.13782087408420102	25	10.05275876536342	
PA0898	PA0898	0.0315013587663254	5505.0	1.213	0.9164044680666591	219.0	-0.15605999999999945	0.10603874291974626	25	12.910941438037897	aruD
PA2366	PA2366	0.00496554607390511	5504.0	1.2105	0.8898138072829251	5162.5	0.20261999999999972	0.4016998070699066	25	2.5090377995242648	hsiC3
PA0315	PA0315	0.00519659250542021	5503.0	1.1965	0.929139260614198	4329.0	0.09588000000000052	0.11948389710193857	25	9.211450469020082	
PA3326	PA3326	0.00525412898387129	5502.0	1.1885	0.8969713731627059	4236.0	0.0659799999999996	0.2321186155108347	25	4.835975768378662	clpP2
PA0897	PA0897	0.00875900933555937	5501.0	1.1865	0.8949545194053119	363.0	-0.11667999999999999	0.16433736134346724	25	7.92990704819908	aruG
PA5415	PA5415	0.00438384422020498	5500.0	1.1745	0.929139260614198	5265.5	0.19991999999999918	0.22150600443328808	25	4.399790436802896	glyA1
PA3688	PA3688	0.005653150813525389	5499.0	1.1625	0.908816601906105	5434.0	0.23130000000000028	0.14308287225707098	25	6.5081164873944655	
PA1989	PA1989	0.00284833115511353	5498.0	1.155	0.8934534717269151	5129.0	0.17475999999999994	0.14206491473970578	25	6.899944309233675	pqqE
PA0122	PA0122	0.00580787225130534	5497.0	1.146	0.9164044680666591	5336.5	0.13001999999999983	0.3470540447826536	25	2.927440308716957	rahU
PA4619	PA4619	0.00365158139825951	5496.0	1.14	0.9164044680666591	4688.0	0.09376000000000034	0.15366577096629813	25	6.808542939790152	
PA1585	PA1585	0.0110911845691035	5495.0	1.1375	0.9164044680666591	453.0	-0.08444000000000035	0.1436425917569947	25	8.506808357142425	sucA
PA3328	PA3328	0.0111085776730277	5494.0	1.1235	0.8898138072829251	4743.5	0.053319999999999944	0.20692429573799861	25	5.171843142842105	
PA1203	PA1203	0.00442555445299137	5493.0	1.1145	0.952091866555669	2644.5	0.0030200000000002373	0.07158902965306016	25	15.52584251227504	
PA0587	PA0587	0.0123750473863054	5492.0	1.1059999999999999	0.9164044680666591	5486.0	0.21280000000000027	0.20777371505237757	25	4.298907586914125	
PA0743	PA0743	0.00821506115382625	5491.0	1.104	0.9164044680666591	5445.0	0.2721400000000003	0.1532804836457229	25	5.427044462638032	
PA2862	PA2862	0.00974100123798729	5490.0	1.0959999999999999	0.8898138072829251	5411.0	0.29786000000000057	0.28389300801534395	25	2.811411262220523	lipA
PA0892	PA0892	0.0110747411071235	5489.0	1.09	0.9164044680666591	1103.0	-0.06447999999999955	0.12554211444770189	25	9.195957906865836	aotP
PA0482	PA0482	0.00643781164433116	5488.0	1.0875	0.9208842443935992	1460.5	-0.02188000000000038	0.12194306048316107	25	9.097524661136358	glcB
PA1745	PA1745	0.0054128594414468	5487.0	1.0855	0.910691683876124	5423.5	0.2412000000000002	0.1247234440672648	25	6.769376890720392	
PA1888	PA1888	0.007896527441313259	5486.0	1.0845	0.929139260614198	5415.0	0.22505999999999995	0.1347428353073615	25	6.37837253490721	
PA1196	PA1196	0.0043473942692818	5485.0	1.083	0.929139260614198	1258.0	-0.04154000000000019	0.15162295065941253	25	7.4166872172671985	ddaR
PA3335	PA3335	0.0357309778733573	5484.0	1.075	0.916677449469558	2801.5	0.05335999999999967	0.17889746364887385	25	5.7107573196520915	
PA1245	PA1245	0.0137476243157651	5483.0	1.068	0.909767108747887	5396.0	0.18063999999999997	0.1908403302938523	25	4.6497509128896395	aprX
PA4703	PA4703	0.0116817231607962	5482.0	1.0659999999999998	0.8898138072829251	5521.0	0.3572600000000003	0.13455614689291173	25	5.26724357352518	
PA3723	PA3723	0.011012340137176002	5480.5	1.0590000000000002	0.8898138072829251	5530.0	0.3268400000000002	0.14455151330926966	25	5.065045555306883	
PA3465	PA3465	0.0116973816270574	5480.5	1.0590000000000002	0.9420038751031559	3895.5	0.07519999999999938	0.09650097149770072	25	10.194716019241747	
PA4661	PA4661	0.0225524522281146	5479.0	1.0490000000000002	0.9164044680666591	308.5	-0.15521999999999989	0.1253201799392262	25	9.609146751815905	pagL
PA3924	PA3924	0.00554564089601353	5478.0	1.0270000000000001	0.9164044680666591	5280.5	0.1982999999999998	0.22295641390191007	25	3.7168699724628143	
PA4400	PA4400	0.011936048618125	5477.0	1.016	0.9514144833815649	3760.5	0.043319999999999824	0.07955669885894845	25	12.226248875968718	mutT
PA0105	PA0105	0.00849789428466698	5476.0	1.014	0.8898138072829251	5538.0	0.4783400000000001	0.28564808331231634	25	1.8752445099179273	coxB
PA1174	PA1174	0.00792557671813763	5475.0	1.012	0.8934534717269151	5495.0	0.31926000000000015	0.20641655497238254	25	3.3560292685472097	napA
PA4620	PA4620	0.0056751409206738605	5474.0	1.01	0.954589081493127	2881.5	0.04536000000000017	0.13801453123976923	25	6.989408950889053	
PA2664	PA2664	0.0397593073251654	5473.0	1.005	0.9164044680666591	5127.0	0.13591999999999996	0.2038562442834003	25	4.263200291239584	fhp
PA1250	PA1250	0.0356331130450167	5472.0	0.9974999999999989	0.9164044680666591	5365.0	0.16393999999999995	0.22004716918576	25	3.788096902516033	aprI
PA2746	PA2746	0.0280000389827459	5471.0	0.9945	0.8898138072829251	5548.0	0.47631999999999947	0.21614895905370424	25	2.3973282234093656	
PA4211	PA4211	0.0562348540485313	5470.0	0.9915	0.920617788139533	5479.0	0.22790000000000024	0.35622488215545334	25	2.1435897329226195	phzB1
PA2370	PA2370	0.00965410333189293	5469.0	0.9784999999999989	0.8934534717269151	4913.0	0.14392000000000002	0.26732609923711736	25	3.1219548049430412	hsiH3
PA2572	PA2572	0.0124982039342698	5468.0	0.9744999999999979	0.8898138072829251	5494.0	0.2825000000000001	0.13337954928198886	25	5.188201667535873	
PA2069	PA2069	0.00890936613069558	5467.0	0.969999999999997	0.8934534717269151	5369.0	0.06650000000000042	0.2402324828855028	25	3.7609401907177293	
PA2232	PA2232	0.0433167982033513	5466.0	0.9664999999999989	0.970333031043439	2076.5	-0.0018799999999998028	0.15667962800994015	25	6.180637599794163	pslB
PA0900	PA0900	0.0132080338524337	5465.0	0.9600000000000011	0.9164044680666591	918.0	-0.04982000000000003	0.13921819505126928	25	7.253505905805768	
PA0176	PA0176	0.0359334713586652	5464.0	0.9540000000000011	0.8934534717269151	5470.0	0.23382000000000025	0.17437148323813328	25	4.130147812165337	aer2
PA1986	PA1986	0.0185929449329335	5463.0	0.935	0.920617788139533	5088.5	0.14728000000000013	0.1415465971567899	25	5.565093162412443	pqqB
PA0901	PA0901	0.0307806771224282	5462.0	0.929499999999999	0.909767108747887	956.5	-0.0669	0.13763258758980984	25	7.239564535178232	aruE
PA1344	PA1344	0.0280000389827459	5461.0	0.929	0.929139260614198	4433.5	0.10259999999999997	0.10022828110535167	25	8.245177816941275	
PA2445	PA2445	0.0152896460691631	5460.0	0.926500000000001	0.9164044680666591	427.5	-0.09234000000000037	0.2554563612439508	25	3.9883132877910565	gcvP2
PA0109	PA0109	0.0170348985181392	5459.0	0.924500000000001	0.9164044680666591	5377.0	0.19897999999999982	0.17931080326256665	25	4.046158886130328	
PA5546	PA5546	0.00983833085057608	5458.0	0.9215	0.8934534717269151	5264.0	0.21925999999999998	0.17590700194515663	25	3.9921094227900076	
PA0484	PA0484	0.0111085776730277	5457.0	0.9149999999999979	0.9164044680666591	5407.0	0.21139999999999975	0.14212787669325574	25	4.950471479416574	
PA4033	PA4033	0.229401872261193	5456.0	0.9099999999999979	0.929139260614198	5182.0	0.18240000000000023	0.11047152725174608	25	6.58631249246622	mucE
PA2567	PA2567	0.0306267612436293	5455.0	0.8980000000000021	0.9323113288232979	2881.5	0.0322600000000002	0.09978237987407029	25	8.676281334365882	
PA0567	PA0567	0.0435941585122277	5454.0	0.896000000000003	0.916990371908299	5347.5	0.20018000000000033	0.1641777415892103	25	4.23821154600248	
PA1268	PA1268	0.0218751199641622	5453.0	0.8915000000000021	0.9086527077570191	4466.5	0.057200000000000355	0.12506889767910553	25	6.670723221216836	lhpA
PA3684	PA3684	0.0132080338524337	5452.0	0.8905000000000021	0.9164044680666591	3068.5	0.003259999999999918	0.1536198039533535	25	5.775557429232312	
PA1205	PA1205	0.0189973802626379	5451.0	0.8845000000000021	0.9686503258326361	1332.0	-0.030819999999999723	0.05608157748613483	25	16.32122420640358	
PA2223	PA2223	0.0298782901842546	5450.0	0.8845	0.8934534717269151	5177.0	0.11851999999999968	0.17234724395823686	25	4.444399471717763	
PA3477	PA3477	0.0185929449329335	5449.0	0.884	0.8934534717269151	5279.0	0.16479999999999975	0.18096782633017108	25	3.9741870949360836	rhlR
PA0107	PA0107	0.0462302796717083	5448.0	0.8800000000000021	0.8934534717269151	5543.0	0.5139400000000002	0.30185410797270906	25	1.212705046350066	
PA1708	PA1708	0.0368000188276716	5447.0	0.8719999999999979	0.8898138072829251	5527.0	0.3625799999999998	0.3314339325818446	25	1.5370182408049045	popB
PA2501	PA2501	0.0287491899384096	5446.0	0.8604999999999979	0.927080798634728	1279.0	-0.028380000000000082	0.1927796821071492	25	4.610859351380962	
PA2797	PA2797	0.0163140753310531	5445.0	0.8585	0.9296658266379421	4608.0	0.11813999999999983	0.13065336773309746	25	5.666597140553081	
PA5482	PA5482	0.0280000389827459	5444.0	0.855999999999999	0.9199185901795659	5344.0	0.14117999999999992	0.29167811453724124	25	2.4507152383856057	
PA1254	PA1254	0.0259545606967715	5442.5	0.8499999999999979	0.9420038751031559	2121.5	-0.06495999999999967	0.21606007652194048	25	4.234748106770596	lhpC
PA5027	PA5027	0.0269436962183308	5442.5	0.8499999999999979	0.91675750863412	668.0	-0.0694000000000003	0.18308581776496657	25	5.021688797218925	
PA3839	PA3839	0.036519832833988	5441.0	0.849500000000002	0.9420038751031559	2368.5	0.008540000000000027	0.09736667379892726	25	8.637041476190053	
PA2991	PA2991	0.0219241806617525	5440.0	0.8445000000000021	0.9201035867442049	1442.5	-0.0038399999999997525	0.15723315490061232	25	5.395426941195963	sth
PA3614	PA3614	0.0384165280920083	5439.0	0.8409999999999979	0.9658184290477009	2337.5	-0.001719999999999949	0.12625668959174666	25	6.674656231879266	
PA5374	PA5374	0.0260903287532974	5438.0	0.8385000000000021	0.9164044680666591	111.0	-0.22237999999999958	0.17802787000916478	25	5.959066970499553	betI
PA0175	PA0175	0.024685764640357998	5437.0	0.835500000000001	0.8934534717269151	5474.0	0.2564399999999998	0.12871207532059048	25	4.498878590510669	
PA1130	PA1130	0.0309665152339325	5436.0	0.830999999999998	0.909767108747887	5262.5	0.16559999999999966	0.11184736623333355	25	5.949178978536296	rhlC
PA1177	PA1177	0.0330885871968261	5435.0	0.8245	0.8934534717269151	5504.0	0.28813999999999973	0.17737152157735644	25	3.0239352700488586	napE
PA1172	PA1172	0.023062556599968996	5434.0	0.8224999999999979	0.9134891867048679	5390.0	0.22874000000000005	0.16212508802362002	25	3.662357302242407	napC
PA0742	PA0742	0.0462302796717083	5433.0	0.8215	0.9187991156717611	4629.5	0.09363999999999986	0.05542365620081984	25	13.13265940743248	
PA3369	PA3369	0.0446055169613534	5432.0	0.817500000000001	0.905906067021226	5400.0	0.2242800000000004	0.19889235363214275	25	2.9826184323665776	
PA0459	PA0459	0.0729000951560278	5431.0	0.8170000000000001	0.938148860731716	3841.0	0.06562000000000008	0.1977916770240849	25	3.7988453877586825	
PA3451	PA3451	0.040795780703275004	5430.0	0.8094999999999979	0.8898138072829251	5540.5	0.41864000000000057	0.18392285067386294	25	2.1251301758751064	
PA2446	PA2446	0.0223250232636891	5429.0	0.809000000000001	0.8949545194053119	388.0	-0.1007599999999999	0.21395935751134262	25	4.252022489606569	gcvH2
PA5181	PA5181	0.10480401275819501	5428.0	0.8075	0.9164044680666591	5219.0	0.1972600000000005	0.13995468909615025	25	4.360268340711032	
PA2432	PA2432	0.024825368994731003	5427.0	0.807000000000001	0.9420038751031559	2183.5	-0.01702000000000008	0.10086175357058492	25	8.169796487063222	bexR
PA0329	PA0329	0.0280000389827459	5426.0	0.807	0.8934534717269151	5304.0	0.17634000000000008	0.13633107068212097	25	4.625944744984002	
PA1255	PA1255	0.022104203365709	5425.0	0.801500000000001	0.9141447978848499	3228.5	0.031580000000000066	0.11676942022635874	25	6.593507088649606	lhpK
PA2622	PA2622	0.0314483587759001	5424.0	0.8005	0.9164044680666591	5103.5	0.14309999999999984	0.18487247857194164	25	3.555964657790739	cspD
PA1586	PA1586	0.0253590622393089	5423.0	0.7915000000000011	0.896372427266607	921.0	-0.027659999999999577	0.146780073579488	25	5.580866530608385	sucB
PA4139	PA4139	0.0457716989967108	5421.5	0.7905000000000021	0.9152183993369	3720.0	0.06672000000000025	0.3192914055634236	25	2.2668320768697647	
PA4348	PA4348	0.0275236618205357	5421.5	0.7905000000000021	0.8934534717269151	88.0	-0.1635000000000004	0.18393352512977768	25	5.18665642561295	
PA0178	PA0178	0.0349155386338756	5420.0	0.789499999999999	0.8934534717269151	5399.0	0.21536000000000005	0.14372286120632738	25	3.9947715706533855	
PA0888	PA0888	0.0358239206588533	5419.0	0.7874999999999979	0.907473861362728	709.0	-0.09938000000000033	0.17328620833753605	25	5.118006842601613	aotJ
PA3371	PA3371	0.0774801027754636	5418.0	0.785	0.9514144833815649	5114.0	0.1302200000000001	0.19736293133885774	25	3.3176442787819687	
PA2623	PA2623	0.0357309778733573	5417.0	0.774000000000004	0.9514144833815649	871.0	-0.06032000000000022	0.13606729952490404	25	6.131671628033604	icd
PA1728	PA1728	0.0754717966973715	5416.0	0.768000000000001	0.8898138072829251	5542.0	0.38772	0.19355840419194728	25	1.964678318089905	
PA5208	PA5208	0.028936007713358997	5415.0	0.7649999999999989	0.930544917462907	4648.0	0.12213999999999953	0.14779458718099248	25	4.349685683770942	
PA0586	PA0586	0.0456631495697448	5414.0	0.7645000000000021	0.8898138072829251	5536.0	0.36601999999999957	0.24194763035279584	25	1.6469679798845687	
PA3160	PA3160	0.0342239884099419	5413.0	0.7625	0.8989689677777449	4924.0	0.06710000000000003	0.23490153078825765	25	2.960389392382631	wzz
PA2442	PA2442	0.0843917741134647	5412.0	0.759999999999999	0.929139260614198	2271.0	-0.018340000000000106	0.158541577091521	25	4.909374652875367	gcvT2
PA2368	PA2368	0.0330756370935466	5411.0	0.759499999999998	0.8934534717269151	4904.0	0.12447999999999991	0.2997998457304474	25	2.118146520231868	hsiF3
PA2815	PA2815	0.0398483750654858	5410.0	0.7545000000000021	0.9514144833815649	3635.5	0.04295999999999994	0.1455699946188548	25	4.88795786427707	
PA4577	PA4577	0.0466428215340709	5409.0	0.7500000000000021	0.944823299475119	1372.0	-0.03829999999999991	0.14948014082144856	25	5.273610231218692	
PA2771	PA2771	0.0404702559840667	5408.0	0.749499999999999	0.8934534717269151	5277.0	0.19527999999999995	0.09991153170013274	25	5.54710743163657	
PA0895	PA0895	0.04819146881054	5407.0	0.748499999999996	0.9164044680666591	263.0	-0.16831999999999944	0.13636263540036667	25	6.723396019064693	aruC
PA4614	PA4614	0.0984004445118323	5406.0	0.7385	0.9088352635687479	4110.5	0.05090000000000041	0.16556406111633465	25	4.153075222749297	mscL
PA1580	PA1580	0.0342239884099419	5405.0	0.7364999999999989	0.9164044680666591	1174.5	-0.051339999999999976	0.12161471950384994	25	6.478163196150432	gltA
PA2024	PA2024	0.0466428215340709	5404.0	0.7360000000000011	0.9164044680666591	5392.0	0.22100000000000042	0.13409534853976104	25	3.840550814089546	
PA0890	PA0890	0.0555620209273147	5403.0	0.7315	0.951024371090829	1692.5	-0.0601200000000002	0.1301991487427364	25	6.080070473918236	aotM
PA1190	PA1190	0.0383179084063934	5402.0	0.7185	0.8898138072829251	5546.0	0.5564599999999998	0.3643539922474665	25	0.4447323302277523	
PA4107	PA4107	0.401173283526729	5401.0	0.7150000000000011	0.9164044680666591	5471.0	0.22479999999999964	0.3164283094162087	25	1.5491660683090938	efhP
PA0802	PA0802	0.17177564361130201	5400.0	0.715	0.9164044680666591	4995.0	0.08795999999999986	0.14963844759953904	25	4.190366914779005	
PA0889	PA0889	0.046333358866009006	5399.0	0.7110000000000011	0.929139260614198	923.0	-0.08365999999999983	0.11072805651685616	25	7.176681547544634	aotQ
PA4312	PA4312	0.0448986138180213	5398.0	0.7085	0.9164044680666591	4886.0	0.10669999999999998	0.063189200026587	25	9.523779376013485	
PA3499	PA3499	0.0491943335750351	5397.0	0.7055000000000021	0.961521193425217	3123.0	0.001779999999999976	0.13861638311060723	25	5.076744784478163	
PA3622	PA3622	0.0703925813840435	5395.5	0.6975000000000021	0.8934534717269151	5216.0	0.16617999999999938	0.13235612314257805	25	4.014321267385934	rpoS
PA4915	PA4915	0.127022519406698	5395.5	0.6975000000000021	0.8934534717269151	5506.0	0.31322	0.11323473775009713	25	3.393658232759695	
PA5232	PA5232	0.0620652162365932	5394.0	0.6939999999999971	0.9164044680666591	611.5	-0.12477999999999997	0.21608467090471736	25	3.789162815538352	
PA3327	PA3327	0.143330163137165	5393.0	0.69	0.929139260614198	1210.5	-0.018539999999999755	0.14989961363081167	25	4.726763350738619	
PA1135	PA1135	0.0916311349290705	5392.0	0.6854999999999979	0.8934534717269151	5126.0	0.14835999999999974	0.15939053976527767	25	3.369961609961315	
PA0726	PA0726	0.161537117155771	5391.0	0.6829999999999989	0.904034622007293	5295.5	0.16718000000000044	0.2058374095412846	25	2.5059584705691753	
PA5204	PA5204	0.0836299794474853	5390.0	0.6829999999999979	0.9258138348298148	3952.5	0.040299999999999746	0.07229669771158319	25	8.889755968715933	argA
PA5178	PA5178	0.110952710978412	5389.0	0.6819999999999989	0.9479266381467121	4156.0	0.05991999999999995	0.1319060334733274	25	4.716084500606177	
PA2621	PA2621	0.0900638569939371	5388.0	0.6805000000000021	0.8898138072829251	4824.0	0.19512000000000027	0.22158201453788337	25	2.1905207469671124	clpS
PA5058	PA5058	0.127022519406698	5387.0	0.6755	0.909767108747887	5404.0	0.1765200000000003	0.15545467453033796	25	3.209810200352776	phaC2
PA4876	PA4876	0.0711479494126842	5386.0	0.6710000000000009	0.929139260614198	4473.0	0.08055999999999992	0.17294184475327704	25	3.4140956507219915	osmE
PA0565	PA0565	0.0573047687713355	5385.0	0.6700000000000009	0.8898138072829251	5503.0	0.3499600000000001	0.29208274797849126	25	1.0957168891863764	
PA2323	PA2323	0.110201031721845	5384.0	0.667999999999999	0.9164044680666591	307.0	-0.17575999999999994	0.2166674256396963	25	3.8942632816578366	
PA3049	PA3049	0.19318311362698498	5383.0	0.667000000000002	0.8898138072829251	5526.0	0.34924	0.32665183172097284	25	0.9727788707807822	rmf
PA0704	PA0704	0.0668218841437965	5382.0	0.665500000000001	0.8934534717269151	5305.0	0.16068000000000005	0.08178985776569932	25	6.17215891787148	
PA1106	PA1106	0.0580454415019979	5381.0	0.6629999999999999	0.9514144833815649	3905.5	0.03309999999999999	0.09993258144035552	25	6.303249560064192	
PA3337	PA3337	0.127022519406698	5380.0	0.6615000000000021	0.929139260614198	359.5	-0.13249999999999978	0.18608656139907961	25	4.266831489766724	rfaD
PA2659	PA2659	0.10819835423790801	5379.0	0.660499999999999	0.8949545194053119	4466.5	0.0593399999999997	0.1496377375530654	25	4.0174357740928315	
PA3967	PA3967	0.317558063859443	5378.0	0.653500000000001	0.929139260614198	3267.5	0.020760000000000424	0.15936822665345396	25	3.9703020689054473	
PA3934	PA3934	0.0734885884339133	5377.0	0.648	0.9514144833815649	2035.5	-0.017199999999999892	0.09109553135765368	25	7.302224270346835	
PA0803	PA0803	0.0811254675383992	5376.0	0.6464999999999991	0.9031725103061609	5060.0	0.1035400000000004	0.08656595751217705	25	6.272211566811603	
PA2038	PA2038	0.0937565276191065	5375.0	0.645	0.929139260614198	3132.0	0.036579999999999856	0.10767376266605806	25	5.650587338411943	
PA2119	PA2119	0.110143177440542	5374.0	0.644500000000003	0.9079565406053192	135.0	-0.18977999999999928	0.13948096345618896	25	5.9813180187993895	
PA5398	PA5398	0.20346589788673602	5373.0	0.6434999999999991	0.8934534717269151	5258.0	0.17561999999999992	0.14375436804957725	25	3.2547184920227203	dgcA
PA4438	PA4438	0.17762773289022402	5372.0	0.642500000000001	0.92436132226704	1068.5	-0.041440000000000025	0.1494462222116483	25	4.576495744612356	
PA2730	PA2730	0.0743185784451491	5371.0	0.6404999999999991	0.8898138072829251	5233.0	0.07730000000000015	0.23860440586879383	25	2.360392290114278	
PA3153	PA3153	0.130013695819886	5370.0	0.6399999999999979	0.9420038751031559	3589.5	0.02150000000000007	0.12490921703381223	25	4.951596164697544	wzx
PA3252	PA3252	0.17313815630489002	5369.0	0.6395000000000021	0.8898138072829251	5209.5	0.14904000000000045	0.05055193698893569	25	9.702101031407533	
PA3660	PA3660	0.0753421938593728	5368.0	0.638999999999999	0.9514144833815649	2763.5	0.03501999999999986	0.12710399941255449	25	4.7518567691925995	
PA1784	PA1784	0.0704157392684134	5367.0	0.6380000000000021	0.929139260614198	5433.0	0.21577999999999964	0.14572341667236105	25	2.897406673831329	
